id,quantity,title,pid,type,description,image,brand_name,amount,date,status,payment_mode,cid,pname,pemail,pphone,pplace,ppost,ppin,pcustomer_type,retailer_name,retailer_email,retailer_phone,retailer_place,retailer_post,retailer_pin
117,6,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
118,2,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
119,2,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
120,5,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
121,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
122,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
123,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
124,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
125,7,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
126,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
127,2,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
128,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
129,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
130,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
131,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
132,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
133,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
134,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
135,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
136,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
137,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
138,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
139,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
140,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
141,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
142,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
143,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
144,3,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
145,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
146,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
147,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
148,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
149,2,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
150,3,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
151,4,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
152,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
153,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
154,3,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
155,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
156,2,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
157,3,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
158,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
159,2,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
160,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
161,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
162,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
163,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
164,3,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
165,7,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
166,2,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
167,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
168,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
169,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
170,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
171,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
172,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
173,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
174,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
175,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
176,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
177,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
178,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
179,7,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
180,2,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
181,2,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
182,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
183,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,UPI,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
184,15,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
185,1,Cake,22,Bakery,Celebration cake,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56%20(1).jpeg,Local,400,2026-03-26,Ordered,Cash,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
186,1,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
187,2,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
188,2,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
189,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
190,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
191,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
192,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
193,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
194,1,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
195,2,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
196,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
197,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
198,1,Cake,22,Bakery,Celebration cake,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56%20(1).jpeg,Local,400,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
199,4,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-26,Ordered,Credit Card,1,aswathy,z@gmail.com,7890876543,"ghj,","nm,",111111,,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
200,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
